propertyTaskProcedureId,propertyTaskProcedureId,propertyTaskId,proceduresId,sequenceOrder
1859,1859,553,58,1
1860,1860,554,58,1
1861,1861,555,58,1
1862,1862,556,55,1
1863,1863,556,47,2
1864,1864,556,50,3
1865,1865,557,52,1
1866,1866,557,47,2
1867,1867,557,82,3
1868,1868,558,59,1
1869,1869,559,55,1
1870,1870,559,47,2
1871,1871,559,50,3
1872,1872,560,55,1
1873,1873,560,47,2
1874,1874,560,50,3
1875,1875,561,55,1
1876,1876,561,47,2
1877,1877,561,48,3
1878,1878,562,55,1
1879,1879,562,47,2
1880,1880,562,48,3
1881,1881,563,55,1
1882,1882,563,47,2
1883,1883,563,48,3
1884,1884,564,55,1
1885,1885,564,47,2
1886,1886,564,48,3
1887,1887,565,55,1
1888,1888,565,47,2
1889,1889,565,103,3
1890,1890,566,58,1
1891,1891,567,55,1
1892,1892,567,47,2
1893,1893,567,50,3
1894,1894,568,55,1
1895,1895,568,47,2
1896,1896,568,50,3
1897,1897,569,55,1
1898,1898,569,47,2
1899,1899,569,103,3
1900,1900,570,58,1
1901,1901,571,55,1
1902,1902,571,47,2
1903,1903,571,50,3
1904,1904,572,55,1
1905,1905,572,47,2
1906,1906,572,103,3
1907,1907,573,58,1
1908,1908,574,55,1
1909,1909,574,47,2
1910,1910,574,50,3
1911,1911,575,55,1
1912,1912,575,47,2
1913,1913,575,103,3
1914,1914,576,58,1
1915,1915,577,55,1
1916,1916,577,47,2
1917,1917,577,50,3
1918,1918,578,55,1
1919,1919,578,47,2
1920,1920,578,103,3
1921,1921,579,58,1
1922,1922,580,55,1
1923,1923,580,47,2
1924,1924,580,85,3
1925,1925,581,55,1
1926,1926,581,47,2
1927,1927,581,85,3
1928,1928,582,55,1
1929,1929,582,47,2
1930,1930,582,85,3
1931,1931,583,55,1
1932,1932,583,47,2
1933,1933,583,85,3
1934,1934,584,55,1
1935,1935,584,47,2
1936,1936,584,85,3
1937,1937,585,58,1
1938,1938,586,58,1
1939,1939,587,58,1
1940,1940,588,58,1
1941,1941,589,58,1
1942,1942,590,58,1
1943,1943,591,58,1
1944,1944,592,58,1
1945,1945,593,58,1
1946,1946,594,58,1
1947,1947,595,58,1
1948,1948,596,58,1
1949,1949,597,58,1
1950,1950,598,58,1
1951,1951,599,83,1
1952,1952,600,58,1
1953,1953,601,49,1
1954,1954,601,47,2
1955,1955,601,74,3
1956,1956,602,55,1
1957,1957,602,47,2
1958,1958,602,85,3
1959,1959,603,55,1
1960,1960,603,47,2
1961,1961,603,50,3
1962,1962,604,55,1
1963,1963,604,47,2
1964,1964,604,103,3
1965,1965,605,55,1
1966,1966,605,47,2
1967,1967,605,48,3
1968,1968,606,55,1
1969,1969,606,47,2
1970,1970,606,48,3
1971,1971,607,100,1
1972,1972,607,47,2
1973,1973,607,63,3
1974,1974,608,100,1
1975,1975,608,47,2
1976,1976,608,63,3
1977,1977,609,58,1
1978,1978,610,68,1
1979,1979,610,69,2
1980,1980,610,47,3
1981,1981,610,68,4
1982,1982,610,105,5
1983,1983,611,68,1
1984,1984,611,69,2
1985,1985,611,47,3
1986,1986,611,68,4
1987,1987,611,105,5
1988,1988,612,58,1
1989,1989,613,58,1
1990,1990,614,58,1
1991,1991,615,58,1
1992,1992,616,58,1
1993,1993,617,58,1
1994,1994,618,58,1
1995,1995,619,58,1
1996,1996,620,58,1
1997,1997,621,58,1
1998,1998,622,68,1
1999,1999,622,69,2
2000,2000,622,47,3
2001,2001,622,67,4
2002,2002,623,68,1
2003,2003,623,69,2
2004,2004,623,47,3
2005,2005,623,72,4
2006,2006,624,68,1
2007,2007,624,69,2
2008,2008,624,47,3
2009,2009,624,72,4
2010,2010,625,68,1
2011,2011,625,69,2
2012,2012,625,47,3
2013,2013,625,72,4
2014,2014,626,68,1
2015,2015,626,69,2
2016,2016,626,47,3
2017,2017,626,72,4
2018,2018,627,68,1
2019,2019,627,69,2
2020,2020,627,47,3
2021,2021,627,72,4
2022,2022,628,68,1
2023,2023,628,69,2
2024,2024,628,47,3
2025,2025,628,72,4
2026,2026,629,68,1
2027,2027,629,69,2
2028,2028,629,47,3
2029,2029,629,72,4
2030,2030,630,68,1
2031,2031,630,69,2
2032,2032,630,47,3
2033,2033,630,72,4
2034,2034,631,68,1
2035,2035,631,69,2
2036,2036,631,47,3
2037,2037,631,72,4
2038,2038,632,68,1
2039,2039,632,69,2
2040,2040,632,47,3
2041,2041,632,72,4
2042,2042,633,68,1
2043,2043,633,69,2
2044,2044,633,47,3
2045,2045,633,74,4
2046,2046,634,68,1
2047,2047,634,69,2
2048,2048,634,47,3
2049,2049,634,74,4
2050,2050,635,68,1
2051,2051,635,69,2
2052,2052,635,47,3
2053,2053,635,74,4
2054,2054,636,68,1
2055,2055,636,69,2
2056,2056,636,47,3
2057,2057,636,74,4
2058,2058,637,68,1
2059,2059,637,69,2
2060,2060,637,47,3
2061,2061,637,74,4
2062,2062,638,68,1
2063,2063,638,69,2
2064,2064,638,47,3
2065,2065,638,74,4
2066,2066,639,68,1
2067,2067,639,69,2
2068,2068,639,47,3
2069,2069,639,74,4
2070,2070,640,68,1
2071,2071,640,69,2
2072,2072,640,47,3
2073,2073,640,74,4
2074,2074,641,58,1
2075,2075,642,58,1
2076,2076,643,58,1
2077,2077,644,58,1
2078,2078,645,58,1
2079,2079,646,55,1
2080,2080,646,47,2
2081,2081,646,50,3
2082,2082,647,58,1
2083,2083,648,58,1
2084,2084,649,58,1
2085,2085,650,58,1
2086,2086,651,55,1
2087,2087,651,47,2
2088,2088,651,85,3
2089,2089,652,55,1
2090,2090,652,47,2
2091,2091,652,50,3
2092,2092,653,55,1
2093,2093,653,47,2
2094,2094,653,77,3
2095,2095,654,55,1
2096,2096,654,47,2
2097,2097,654,77,3
2098,2098,655,55,1
2099,2099,655,47,2
2100,2100,655,85,3
2101,2101,656,55,1
2102,2102,656,47,2
2103,2103,656,77,3
2104,2104,657,55,1
2105,2105,657,47,2
2106,2106,657,77,3
2107,2107,658,55,1
2108,2108,658,47,2
2109,2109,658,50,3
2110,2110,659,55,1
2111,2111,659,47,2
2112,2112,659,103,3
2113,2113,660,58,1
2114,2114,661,57,1
2115,2115,661,58,2
2116,2116,662,57,1
2117,2117,662,58,2
2118,2118,663,57,1
2119,2119,663,58,2
2120,2120,664,68,1
2121,2121,664,69,2
2122,2122,664,47,3
2123,2123,664,78,4
2124,2124,665,58,1
2127,2127,666,55,1
2125,2125,666,47,2
2126,2126,666,50,3
2128,2128,667,55,1
2129,2129,667,47,2
2130,2130,667,50,3
2131,2131,668,55,1
2132,2132,668,47,2
2133,2133,668,48,3
2134,2134,669,55,1
2135,2135,669,47,2
2136,2136,669,48,3
2137,2137,670,55,1
2138,2138,670,47,2
2139,2139,670,48,3
2140,2140,671,55,1
2141,2141,671,47,2
2142,2142,671,77,3
2143,2143,672,55,1
2144,2144,672,47,2
2145,2145,672,77,3
2146,2146,673,55,1
2147,2147,673,47,2
2148,2148,673,77,3
2149,2149,674,55,1
2150,2150,674,47,2
2151,2151,674,77,3
2152,2152,675,55,1
2153,2153,675,47,2
2154,2154,675,77,3
2155,2155,676,55,1
2156,2156,676,47,2
2157,2157,676,77,3
2158,2158,677,55,1
2159,2159,677,47,2
2160,2160,677,77,3
2162,2162,678,55,1
2161,2161,678,47,2
2163,2163,678,77,3
2164,2164,679,55,1
2165,2165,679,47,2
2166,2166,679,77,3
2167,2167,680,55,1
2168,2168,680,47,2
2169,2169,680,50,3
2170,2170,681,55,1
2171,2171,681,47,2
2172,2172,681,77,3
2173,2173,682,55,1
2174,2174,682,47,2
2175,2175,682,77,3
2176,2176,683,55,1
2177,2177,683,47,2
2178,2178,683,77,3
2179,2179,684,55,1
2180,2180,684,47,2
2181,2181,684,77,3
2182,2182,685,59,1
2183,2183,686,55,1
2185,2185,686,47,2
2184,2184,686,56,3
2186,2186,687,58,1
2187,2187,688,58,1
2188,2188,689,58,1
2189,2189,690,55,1
2190,2190,690,47,2
2191,2191,690,50,3
2192,2192,691,55,1
2193,2193,691,47,2
2194,2194,691,50,3
2195,2195,692,55,1
2196,2196,692,47,2
2197,2197,692,50,3
2198,2198,693,58,1
2199,2199,694,58,1
2200,2200,695,58,1
2201,2201,696,58,1
2202,2202,697,58,1
2203,2203,698,55,1
2204,2204,698,47,2
2205,2205,698,77,3
2206,2206,699,55,1
2207,2207,699,47,2
2208,2208,699,77,3
2209,2209,700,55,1
2210,2210,700,47,2
2211,2211,700,77,3
2212,2212,701,55,1
2213,2213,701,47,2
2214,2214,701,77,3
2215,2215,702,55,1
2216,2216,702,47,2
2217,2217,702,50,3
2218,2218,703,55,1
2219,2219,703,47,2
2220,2220,703,50,3
2221,2221,704,57,1
2222,2222,704,58,2
2223,2223,705,57,1
2224,2224,705,58,2
2225,2225,706,55,1
2226,2226,706,47,2
2227,2227,706,77,3
2228,2228,707,58,1
2229,2229,708,58,1
2230,2230,709,58,1
2231,2231,710,58,1
2232,2232,711,58,1
2233,2233,712,55,1
2234,2234,712,47,2
2235,2235,712,77,3
2236,2236,713,46,1
2237,2237,713,65,2
2238,2238,713,66,3
2239,2239,714,57,1
2240,2240,714,58,2
2241,2241,715,57,1
2242,2242,715,58,2
2243,2243,716,58,1
2244,2244,717,58,1
2245,2245,718,58,1
2246,2246,719,58,1
2247,2247,720,58,1
2248,2248,721,58,1
2249,2249,722,58,1
2250,2250,723,58,1
2251,2251,724,69,1
2252,2252,724,47,2
2253,2253,725,55,1
2254,2254,725,47,2
2255,2255,725,56,3
2256,2256,726,55,1
2257,2257,726,47,2
2258,2258,726,50,3
2259,2259,727,58,1
2260,2260,728,49,1
2261,2261,728,47,2
2262,2262,728,48,3
2263,2263,729,49,1
2264,2264,729,47,2
2265,2265,729,62,3
2266,2266,730,49,1
2267,2267,730,47,2
2268,2268,730,62,3
2269,2269,731,49,1
2270,2270,731,47,2
2271,2271,731,48,3
2272,2272,732,55,1
2273,2273,732,47,2
2274,2274,732,56,3
2275,2275,733,55,1
2276,2276,733,47,2
2277,2277,733,50,3
2278,2278,734,55,1
2279,2279,734,47,2
2280,2280,734,77,3
2281,2281,735,55,1
2282,2282,735,47,2
2283,2283,735,77,3
2284,2284,736,55,1
2285,2285,736,47,2
2286,2286,736,77,3
2287,2287,737,55,1
2288,2288,737,47,2
2289,2289,737,77,3
2290,2290,738,55,1
2291,2291,738,47,2
2292,2292,738,56,3
2293,2293,739,55,1
2294,2294,739,47,2
2295,2295,739,50,3
2296,2296,740,58,1
2297,2297,741,58,1
2298,2298,742,58,1
2299,2299,743,55,1
2300,2300,743,47,2
2301,2301,743,50,3
2302,2302,744,88,1
2303,2303,745,88,1
2304,2304,746,88,1
2305,2305,747,88,1
2306,2306,748,88,1
2307,2307,749,88,1
2308,2308,750,88,1
2309,2309,751,88,1
2310,2310,752,88,1
2311,2311,753,88,1
2312,2312,754,88,1
2313,2313,755,88,1
2314,2314,756,88,1
2315,2315,757,88,1
2316,2316,758,59,1
2317,2317,759,57,1
2318,2318,759,58,2
2319,2319,760,57,1
2320,2320,760,58,2
2321,2321,761,57,1
2322,2322,761,58,2
2323,2323,762,57,1
2324,2324,762,58,2
2325,2325,763,68,1
2326,2326,763,69,2
2327,2327,763,47,3
2328,2328,763,72,4
2329,2329,764,68,1
2330,2330,764,69,2
2331,2331,764,47,3
2332,2332,764,72,4
2333,2333,765,68,1
2334,2334,765,69,2
2335,2335,765,47,3
2336,2336,765,72,4
2337,2337,766,68,1
2339,2339,766,69,2
2338,2338,766,47,3
2340,2340,766,72,4
2341,2341,767,57,1
2342,2342,767,88,2
2343,2343,768,57,1
2344,2344,768,58,2
2345,2345,769,68,1
2346,2346,769,69,2
2347,2347,769,47,3
2348,2348,769,57,4
2349,2349,770,69,1
2350,2350,770,47,2
2351,2351,771,68,1
2352,2352,771,69,2
2353,2353,771,47,3
2354,2354,771,57,4
2355,2355,772,57,1
2356,2356,772,58,2
2357,2357,773,57,1
2358,2358,773,88,2
2359,2359,774,57,1
2360,2360,774,88,2
2361,2361,775,57,1
2362,2362,775,58,2
2363,2363,776,69,1
2364,2364,776,47,2
2365,2365,777,88,1
2366,2366,778,88,1
2367,2367,779,88,1
2368,2368,780,88,1
2369,2369,781,88,1
2370,2370,782,57,1
2371,2371,782,88,2
2372,2372,783,88,1
2373,2373,784,57,1
2374,2374,784,88,2
2375,2375,785,68,1
2376,2376,785,69,2
2377,2377,785,47,3
2378,2378,785,57,4
2379,2379,786,57,1
2380,2380,786,58,2
2381,2381,787,57,1
2382,2382,787,58,2
2383,2383,788,68,1
2384,2384,788,69,2
2385,2385,788,47,3
2386,2386,788,57,4
2387,2387,789,57,1
2388,2388,789,88,2
2389,2389,790,88,1
2390,2390,791,68,1
2391,2391,791,69,2
2392,2392,791,47,3
2393,2393,791,57,4
2394,2394,792,57,1
2395,2395,792,58,2
2396,2396,793,57,1
2397,2397,793,58,2
2398,2398,794,57,1
2399,2399,794,88,2
2400,2400,795,88,1
2401,2401,796,68,1
2402,2402,796,69,2
2403,2403,796,47,3
2404,2404,796,57,4
2405,2405,797,57,1
2406,2406,797,58,2
2407,2407,798,57,1
2408,2408,798,88,2
2409,2409,799,88,1
2410,2410,800,68,1
2411,2411,800,69,2
2412,2412,800,47,3
2413,2413,800,57,4
2414,2414,801,57,1
2415,2415,801,58,2
2416,2416,802,57,1
2417,2417,802,58,2
2418,2418,803,57,1
2419,2419,803,88,2
2420,2420,804,88,1
2421,2421,805,68,1
2422,2422,805,69,2
2423,2423,805,47,3
2424,2424,805,57,4
2425,2425,806,57,1
2426,2426,806,58,2
2427,2427,807,68,1
2428,2428,807,69,2
2429,2429,807,47,3
2430,2430,807,72,4
2431,2431,808,68,1
2432,2432,808,69,2
2433,2433,808,47,3
2434,2434,808,72,4
2435,2435,809,68,1
2436,2436,809,69,2
2437,2437,809,47,3
2438,2438,809,78,4
2439,2439,810,68,1
2440,2440,810,69,2
2441,2441,810,47,3
2442,2442,810,78,4
2443,2443,811,68,1
2444,2444,811,69,2
2445,2445,811,47,3
2446,2446,811,78,4
2447,2447,812,68,1
2448,2448,812,69,2
2449,2449,812,47,3
2450,2450,812,78,4
2451,2451,813,68,1
2452,2452,813,69,2
2453,2453,813,47,3
2454,2454,813,78,4
2455,2455,814,68,1
2456,2456,814,69,2
2457,2457,814,47,3
2458,2458,814,78,4
2459,2459,815,55,1
2460,2460,815,47,2
2461,2461,815,50,3
2462,2462,816,55,1
2463,2463,816,47,2
2464,2464,816,77,3
2465,2465,817,55,1
2466,2466,817,47,2
2467,2467,817,77,3
2468,2468,818,49,1
2469,2469,818,47,2
2470,2470,818,64,3
2471,2471,819,58,1
2472,2472,820,58,1
2473,2473,821,58,1
2474,2474,822,55,1
2475,2475,822,47,2
2476,2476,822,48,3
2477,2477,823,55,1
2478,2478,823,47,2
2479,2479,823,48,3
2480,2480,824,55,1
2481,2481,824,47,2
2482,2482,824,48,3
2483,2483,825,55,1
2484,2484,825,47,2
2485,2485,825,48,3
2486,2486,826,55,1
2487,2487,826,47,2
2488,2488,826,48,3
2489,2489,827,55,1
2490,2490,827,47,2
2491,2491,827,48,3
2493,2493,828,55,1
2492,2492,828,47,2
2494,2494,828,48,3
2495,2495,829,55,1
2496,2496,829,47,2
2497,2497,829,48,3
2498,2498,830,55,1
2499,2499,830,47,2
2500,2500,830,48,3
2501,2501,831,55,1
2502,2502,831,47,2
2503,2503,831,48,3
2504,2504,832,55,1
2505,2505,832,47,2
2506,2506,832,48,3
2507,2507,833,55,1
2508,2508,833,47,2
2509,2509,833,48,3
2510,2510,834,55,1
2511,2511,834,47,2
2512,2512,834,48,3
2513,2513,835,55,1
2514,2514,835,47,2
2515,2515,835,48,3
2516,2516,836,55,1
2517,2517,836,47,2
2518,2518,836,48,3
2519,2519,837,55,1
2520,2520,837,47,2
2521,2521,837,48,3
2522,2522,838,58,1
2523,2523,839,58,1
2524,2524,840,58,1
2525,2525,841,58,1
2526,2526,842,69,1
2527,2527,842,68,2
2528,2528,842,47,3
2529,2529,842,72,4
2530,2530,843,69,1
2531,2531,843,68,2
2532,2532,843,47,3
2533,2533,843,72,4
2534,2534,844,69,1
2535,2535,844,68,2
2536,2536,844,47,3
2537,2537,844,72,4
2538,2538,845,69,1
2539,2539,845,68,2
2540,2540,845,47,3
2541,2541,845,72,4
2542,2542,846,58,1
2543,2543,847,58,1
2544,2544,848,58,1
2545,2545,849,58,1
2546,2546,850,57,1
2547,2547,850,58,2
2549,2549,851,57,1
2548,2548,851,58,2
2550,2550,852,58,1
2551,2551,853,58,1
2552,2552,854,57,1
2553,2553,854,58,2
2554,2554,855,57,1
2555,2555,855,58,2
2556,2556,856,57,1
2557,2557,856,58,2
2558,2558,857,57,1
2559,2559,857,58,2
2560,2560,858,88,1
2561,2561,859,58,1
2562,2562,860,58,1
2563,2563,861,55,1
2564,2564,861,47,2
2565,2565,861,48,3
2566,2566,862,58,1
2567,2567,863,55,1
2568,2568,863,47,2
2569,2569,863,50,3
2570,2570,864,58,1
2571,2571,865,55,1
2572,2572,865,47,2
2573,2573,865,50,3
2574,2574,866,58,1
2575,2575,867,55,1
2576,2576,867,47,2
2577,2577,867,50,3
2578,2578,868,55,1
2579,2579,868,47,2
2580,2580,868,48,3
2581,2581,869,55,1
2582,2582,869,47,2
2583,2583,869,48,3
2584,2584,870,55,1
2585,2585,870,47,2
2586,2586,870,48,3
2587,2587,871,55,1
2588,2588,871,47,2
2589,2589,871,48,3
2590,2590,872,55,1
2591,2591,872,47,2
2592,2592,872,48,3
2593,2593,873,55,1
2594,2594,873,47,2
2595,2595,873,48,3
2596,2596,874,55,1
2597,2597,874,47,2
2598,2598,874,48,3
2599,2599,875,55,1
2600,2600,875,47,2
2601,2601,875,48,3
2602,2602,876,55,1
2603,2603,876,47,2
2604,2604,876,48,3
2605,2605,877,55,1
2606,2606,877,47,2
2607,2607,877,48,3
2608,2608,878,58,1
2609,2609,879,55,1
2610,2610,879,47,2
2611,2611,879,50,3
2612,2612,880,55,1
2613,2613,880,47,2
2614,2614,880,77,3
2615,2615,881,68,1
2616,2616,881,69,2
2617,2617,881,47,3
2618,2618,881,72,4
2619,2619,882,68,1
2620,2620,882,69,2
2621,2621,882,47,3
2622,2622,882,72,4
2623,2623,883,58,1
2624,2624,884,110,1
2625,2625,885,110,1
2626,2626,886,110,1
2627,2627,887,110,1
2628,2628,888,110,1
2629,2629,889,110,1
2630,2630,890,110,1
2631,2631,891,110,1
2632,2632,892,110,1
2633,2633,893,110,1
2634,2634,894,110,1
2635,2635,895,110,1
2636,2636,896,110,1
2637,2637,897,110,1
2638,2638,898,110,1
2639,2639,899,110,1
2640,2640,900,110,1
2641,2641,901,110,1
2642,2642,902,110,1
2643,2643,903,110,1
2644,2644,904,110,1
2645,2645,905,110,1
2646,2646,906,110,1
2647,2647,907,110,1
2648,2648,908,110,1
2649,2649,909,110,1
2650,2650,910,110,1
2651,2651,911,110,1
2652,2652,912,110,1
2653,2653,913,110,1
2654,2654,914,110,1
2655,2655,915,110,1
2656,2656,916,110,1
2657,2657,917,110,1
2658,2658,918,110,1
2659,2659,919,110,1
2660,2660,920,110,1
2661,2661,921,110,1
2662,2662,922,110,1
2663,2663,923,110,1
2664,2664,924,110,1
2665,2665,925,110,1
2666,2666,926,110,1
2667,2667,927,110,1
2668,2668,928,110,1
2669,2669,929,110,1
2670,2670,930,110,1
2671,2671,931,110,1
2672,2672,932,110,1
2673,2673,933,110,1
2674,2674,934,110,1
2675,2675,935,110,1
2676,2676,936,110,1
2677,2677,937,110,1
2678,2678,938,110,1
2679,2679,939,110,1
2680,2680,940,110,1
2681,2681,941,110,1
2682,2682,942,110,1
2683,2683,943,110,1
2684,2684,944,110,1
2685,2685,945,110,1
2686,2686,946,110,1
2687,2687,947,110,1
2688,2688,948,110,1
2689,2689,949,110,1
2690,2690,950,110,1
2691,2691,951,110,1
2692,2692,952,110,1
2693,2693,953,110,1
2694,2694,954,110,1
2695,2695,955,110,1
2696,2696,956,110,1
2697,2697,957,110,1
2698,2698,958,110,1
2699,2699,959,110,1
2700,2700,960,110,1
2701,2701,961,110,1
2702,2702,962,110,1
2703,2703,963,110,1
2704,2704,964,110,1
2705,2705,965,110,1
2706,2706,966,110,1
2707,2707,967,110,1
2708,2708,968,57,1
2709,2709,968,58,2
2710,2710,969,57,1
2711,2711,969,58,2
2712,2712,970,57,1
2713,2713,970,58,2
2714,2714,971,57,1
2715,2715,971,58,2
2716,2716,972,57,1
2717,2717,972,58,2
2718,2718,973,57,1
2719,2719,973,58,2
2720,2720,974,57,1
2721,2721,974,58,2
2722,2722,975,57,1
2723,2723,975,58,2
2724,2724,976,57,1
2725,2725,976,58,2
2726,2726,977,57,1
2727,2727,977,58,2
2728,2728,978,57,1
2729,2729,978,58,2
2730,2730,979,57,1
2731,2731,979,58,2
2732,2732,980,57,1
2733,2733,980,58,2
2734,2734,981,68,1
2735,2735,981,69,2
2736,2736,981,47,3
2737,2737,981,111,4
2738,2738,982,68,1
2739,2739,982,69,2
2740,2740,982,47,3
2741,2741,982,111,4
2742,2742,983,68,1
2743,2743,983,69,2
2744,2744,983,47,3
2745,2745,983,111,4
2746,2746,984,68,1
2747,2747,984,69,2
2748,2748,984,47,3
2749,2749,984,111,4
2750,2750,985,68,1
2751,2751,985,69,2
2752,2752,985,47,3
2753,2753,985,111,4
2754,2754,986,58,1
2755,2755,987,58,1
2756,2756,988,69,1
2757,2757,988,68,2
2758,2758,988,47,3
2759,2759,988,72,4
2760,2760,989,69,1
2761,2761,989,68,2
2762,2762,989,47,3
2763,2763,989,72,4
2764,2764,990,69,1
2765,2765,990,68,2
2766,2766,990,47,3
2767,2767,990,72,4
2768,2768,991,69,1
2769,2769,991,68,2
2770,2770,991,47,3
2771,2771,991,72,4
2772,2772,992,52,1
2773,2773,992,47,2
2774,2774,992,63,3
2775,2775,993,52,1
2776,2776,993,47,2
2777,2777,993,63,3
2778,2778,994,58,1
2779,2779,995,49,1
2780,2780,996,58,1
2781,2781,997,68,1
2782,2782,997,69,2
2783,2783,997,47,3
2784,2784,997,72,4
2785,2785,998,68,1
2786,2786,998,69,2
2787,2787,998,47,3
2788,2788,998,72,4
2789,2789,999,68,1
2790,2790,999,69,2
2791,2791,999,47,3
2792,2792,999,72,4
2793,2793,1000,68,1
2794,2794,1000,69,2
2795,2795,1000,47,3
2796,2796,1000,72,4
2797,2797,1001,68,1
2798,2798,1001,69,2
2799,2799,1001,47,3
2800,2800,1001,72,4
2801,2801,1002,68,1
2802,2802,1002,69,2
2803,2803,1002,47,3
2804,2804,1002,72,4
2805,2805,1003,58,1
2806,2806,1004,58,1
2807,2807,1005,58,1
2808,2808,1006,58,1
2809,2809,1007,58,1
2810,2810,1008,58,1
2811,2811,1009,58,1
2812,2812,1010,58,1
2813,2813,1011,69,1
2814,2814,1011,68,2
2815,2815,1011,47,3
2816,2816,1011,72,4
2817,2817,1012,69,1
2818,2818,1012,68,2
2819,2819,1012,47,3
2820,2820,1012,72,4
2821,2821,1013,69,1
2822,2822,1013,68,2
2823,2823,1013,47,3
2824,2824,1013,72,4
2825,2825,1014,69,1
2826,2826,1014,68,2
2827,2827,1014,47,3
2828,2828,1014,72,4
2829,2829,1015,69,1
2830,2830,1015,68,2
2831,2831,1015,47,3
2832,2832,1015,72,4
2833,2833,1016,69,1
2834,2834,1016,68,2
2835,2835,1016,47,3
2836,2836,1016,72,4
2837,2837,1017,52,1
2838,2838,1017,47,2
2839,2839,1017,48,3
2840,2840,1018,55,1
2841,2841,1018,47,2
2842,2842,1018,50,3
2843,2843,1019,75,1
2844,2844,1020,58,1
2845,2845,1021,58,1
2846,2846,1022,57,1
2847,2847,1022,58,2
2848,2848,1023,57,1
2849,2849,1023,58,2
2850,2850,1024,58,1
2851,2851,1025,58,1
2852,2852,1026,58,1
2853,2853,1027,58,1
2855,2855,1028,68,1
2854,2854,1028,69,2
2856,2856,1028,47,3
2857,2857,1028,72,4
2858,2858,1029,68,1
2859,2859,1029,69,2
2860,2860,1029,47,3
2861,2861,1029,72,4
2862,2862,1030,68,1
2863,2863,1030,69,2
2864,2864,1030,47,3
2865,2865,1030,72,4
2866,2866,1031,68,1
2867,2867,1031,69,2
2868,2868,1031,47,3
2869,2869,1031,72,4
2870,2870,1032,58,1
2871,2871,1033,58,1
2872,2872,1034,69,1
2873,2873,1034,47,2
2874,2874,1034,101,3
2875,2875,1035,69,1
2876,2876,1035,47,2
2877,2877,1035,101,3
2878,2878,1036,69,1
2879,2879,1036,47,2
2880,2880,1036,101,3
2881,2881,1037,69,1
2882,2882,1037,47,2
2883,2883,1037,101,3
2884,2884,1038,68,1
2885,2885,1038,69,2
2886,2886,1038,47,3
2887,2887,1038,111,4
2888,2888,1039,68,1
2889,2889,1039,69,2
2890,2890,1039,47,3
2891,2891,1039,111,4
2892,2892,1040,68,1
2893,2893,1040,69,2
2894,2894,1040,47,3
2895,2895,1040,72,4
2896,2896,1041,58,1
2897,2897,1042,68,1
2898,2898,1042,69,2
2899,2899,1042,47,3
2900,2900,1042,72,4
2901,2901,1043,58,1
2902,2902,1044,76,1
2903,2903,1045,68,1
2904,2904,1045,69,2
2905,2905,1045,47,3
2906,2906,1045,111,4
2907,2907,1046,68,1
2908,2908,1046,69,2
2909,2909,1046,47,3
2910,2910,1046,111,4
2911,2911,1047,58,1
2912,2912,1048,58,1
2913,2913,1049,52,1
2914,2914,1049,47,2
2915,2915,1049,48,3
2916,2916,1050,52,1
2917,2917,1050,47,2
2918,2918,1050,48,3
2919,2919,1051,52,1
2920,2920,1051,47,2
2921,2921,1051,48,3
2922,2922,1052,52,1
2923,2923,1052,47,2
2924,2924,1052,48,3
2925,2925,1053,69,1
2926,2926,1053,68,2
2927,2927,1053,47,3
2928,2928,1053,72,4
2929,2929,1054,59,1
2930,2930,1055,49,1
2931,2931,1055,47,2
2932,2932,1056,57,1
2933,2933,1056,58,2
2934,2934,1057,57,1
2935,2935,1057,58,2
2936,2936,1058,57,1
2937,2937,1058,58,2
2938,2938,1059,57,1
2939,2939,1059,58,2
2940,2940,1060,58,1
2941,2941,1061,58,1
2942,2942,1062,68,1
2943,2943,1062,69,2
2944,2944,1062,47,3
2945,2945,1062,72,4
2946,2946,1063,68,1
2947,2947,1063,69,2
2948,2948,1063,47,3
2949,2949,1063,72,4
2950,2950,1064,58,1
2951,2951,1065,49,1
2952,2952,1065,47,2
2953,2953,1065,62,3
2954,2954,1066,49,1
2956,2956,1066,47,2
2955,2955,1066,85,3
2957,2957,1067,49,1
2959,2959,1067,47,2
2958,2958,1067,63,3
2960,2960,1068,49,1
2961,2961,1068,47,2
2962,2962,1068,48,3
2963,2963,1069,49,1
2964,2964,1069,47,2
2965,2965,1069,63,3
2966,2966,1070,57,1
2967,2967,1070,88,2
2968,2968,1071,52,1
2969,2969,1071,47,2
2970,2970,1071,63,3
2971,2971,1072,52,1
2972,2972,1072,47,2
2973,2973,1072,63,3
2974,2974,1073,52,1
2975,2975,1073,47,2
2976,2976,1073,63,3
2977,2977,1074,52,1
2978,2978,1074,47,2
2979,2979,1074,63,3
2980,2980,1075,52,1
2981,2981,1075,47,2
2982,2982,1075,48,3
2983,2983,1076,52,1
2984,2984,1076,47,2
2985,2985,1076,48,3
2986,2986,1077,52,1
2987,2987,1077,47,2
2988,2988,1077,48,3
2989,2989,1078,52,1
2990,2990,1078,47,2
2991,2991,1078,48,3
2992,2992,1079,52,1
2993,2993,1079,47,2
2994,2994,1079,62,3
2995,2995,1080,52,1
2996,2996,1080,47,2
2997,2997,1080,62,3
2998,2998,1081,52,1
2999,2999,1081,47,2
3000,3000,1081,62,3
3001,3001,1082,52,1
3002,3002,1082,47,2
3003,3003,1082,62,3
